ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
18,Santiago,Chile Open,2024-02-27,ATP250,Indoor,Clay,1st Round,3,Munar J.,Zapata Miralles B.,70,143.0,816,457.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.49,2.78,1.53,2.82,1.46,2.66
18,Santiago,Chile Open,2024-02-27,ATP250,Indoor,Clay,1st Round,3,Ramos-Vinolas A.,Dellien H.,104,157.0,583,399.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.14,1.78,2.14,1.78,2.08,1.72
18,Santiago,Chile Open,2024-02-27,ATP250,Indoor,Clay,1st Round,3,Tirante T.A.,Fonseca J.,100,343.0,598,149.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.25,1.71,2.25,1.73,2.15,1.68
18,Santiago,Chile Open,2024-02-27,ATP250,Indoor,Clay,1st Round,3,Varillas J.P.,Comesana F.,119,114.0,537,552.0,6.0,2.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.73,2.1,1.8,2.11,1.86,2.12,1.78,2.0
18,Santiago,Chile Open,2024-02-27,ATP250,Indoor,Clay,1st Round,3,Barrios M.,Garin C.,111,83.0,563,710.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,3.0,1.4,3.04,1.43,3.04,1.45,2.86,1.41
18,Santiago,Chile Open,2024-02-28,ATP250,Indoor,Clay,1st Round,3,Darderi L.,Bagnis F.,80,148.0,747,447.0,7.0,6.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.53,2.5,1.54,2.62,1.54,2.65,1.5,2.54
18,Santiago,Chile Open,2024-02-28,ATP250,Indoor,Clay,2nd Round,3,Martinez P.,Diaz Acosta F.,101,52.0,596,948.0,7.0,6.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,2.38,1.57,2.44,1.63,2.44,1.63,2.35,1.57
18,Santiago,Chile Open,2024-02-28,ATP250,Indoor,Clay,2nd Round,3,Moutet C.,Tirante T.A.,140,100.0,464,598.0,6.0,3.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.73,2.1,1.61,2.49,1.74,2.49,1.65,2.2
18,Santiago,Chile Open,2024-02-28,ATP250,Indoor,Clay,2nd Round,3,Fils A.,Seyboth Wild T.,44,73.0,1028,802.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.78,2.16,1.85,2.16,1.77,2.01
18,Santiago,Chile Open,2024-02-28,ATP250,Indoor,Clay,2nd Round,3,Jarry N.,Coria F.,22,88.0,1775,678.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.34,3.58,1.34,3.6,1.3,3.42
18,Santiago,Chile Open,2024-02-29,ATP250,Indoor,Clay,2nd Round,3,Darderi L.,Cerundolo J.M.,80,161.0,747,393.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.75,1.46,2.94,1.5,2.94,1.44,2.74
18,Santiago,Chile Open,2024-02-29,ATP250,Indoor,Clay,2nd Round,3,Munar J.,Ramos-Vinolas A.,70,104.0,816,583.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.4,3.22,1.4,3.22,1.36,3.06
18,Santiago,Chile Open,2024-02-29,ATP250,Indoor,Clay,2nd Round,3,Baez S.,Varillas J.P.,21,119.0,1825,537.0,4.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.29,3.75,1.28,4.07,1.3,4.1,1.25,3.8
18,Santiago,Chile Open,2024-02-29,ATP250,Indoor,Clay,2nd Round,3,Tabilo A.,Barrios M.,51,111.0,951,563.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.47,2.91,1.47,2.91,1.44,2.72
18,Santiago,Chile Open,2024-03-01,ATP250,Indoor,Clay,Quarterfinals,3,Baez S.,Munar J.,21,70.0,1825,816.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.54,2.67,1.54,2.67,1.5,2.55
18,Santiago,Chile Open,2024-03-01,ATP250,Indoor,Clay,Quarterfinals,3,Martinez P.,Fils A.,101,44.0,596,1028.0,6.0,3.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,2.75,1.44,2.68,1.54,2.75,1.54,2.58,1.49
18,Santiago,Chile Open,2024-03-01,ATP250,Indoor,Clay,Quarterfinals,3,Tabilo A.,Darderi L.,51,80.0,951,747.0,6.0,0.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.75,2.22,1.75,2.35,1.66,2.18
18,Santiago,Chile Open,2024-03-01,ATP250,Indoor,Clay,Quarterfinals,3,Moutet C.,Jarry N.,140,22.0,464,1775.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,4.33,1.22,4.78,1.23,4.78,1.23,4.27,1.21
18,Santiago,Chile Open,2024-03-02,ATP250,Indoor,Clay,Semifinals,3,Tabilo A.,Moutet C.,51,140.0,951,464.0,4.0,6.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,1.5,2.63,1.57,2.58,1.58,2.63,1.52,2.5
18,Santiago,Chile Open,2024-03-03,ATP250,Indoor,Clay,Semifinals,3,Baez S.,Martinez P.,21,101.0,1825,596.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.43,3.07,1.44,3.4,1.36,3.04
18,Santiago,Chile Open,2024-03-03,ATP250,Indoor,Clay,The Final,3,Baez S.,Tabilo A.,21,51.0,1825,951.0,3.0,6.0,6.0,0.0,6.0,4.0,,,,,2.0,1.0,Completed,1.5,2.63,1.57,2.59,1.57,2.63,1.52,2.49
19,Indian Wells,BNP Paribas Open,2024-03-06,Masters 1000,Outdoor,Hard,1st Round,3,O Connell C.,Draper J.,66,37.0,819,1151.0,1.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,4.33,1.22,4.78,1.22,4.78,1.25,4.43,1.21
19,Indian Wells,BNP Paribas Open,2024-03-06,Masters 1000,Outdoor,Hard,1st Round,3,Kokkinakis T.,Giron M.,99,48.0,609,1015.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.84,1.48,2.84,1.53,2.65,1.48
19,Indian Wells,BNP Paribas Open,2024-03-06,Masters 1000,Outdoor,Hard,1st Round,3,Hanfmann Y.,Cachin P.,57,79.0,920,754.0,6.0,7.0,6.0,4.0,6.0,1.0,,,,,2.0,1.0,Completed,1.4,3.0,1.43,3.01,1.45,3.15,1.41,2.89
19,Indian Wells,BNP Paribas Open,2024-03-06,Masters 1000,Outdoor,Hard,1st Round,3,Shevchenko A.,Koepfer D.,51,49.0,1000,1008.0,6.0,3.0,1.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.2,1.67,2.31,1.68,2.31,1.76,2.21,1.67
19,Indian Wells,BNP Paribas Open,2024-03-06,Masters 1000,Outdoor,Hard,1st Round,3,Nakashima B.,Eubanks C.,93,34.0,645,1234.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.48,2.82,1.53,2.82,1.48,2.67
19,Indian Wells,BNP Paribas Open,2024-03-06,Masters 1000,Outdoor,Hard,1st Round,3,Arnaldi M.,Van Assche L.,40,86.0,1091,696.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.56,2.56,1.57,2.63,1.53,2.52
19,Indian Wells,BNP Paribas Open,2024-03-06,Masters 1000,Outdoor,Hard,1st Round,3,Marozsan F.,Rodionov J.,58,96.0,914,631.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.47,2.81,1.74,2.81,1.55,2.5
19,Indian Wells,BNP Paribas Open,2024-03-06,Masters 1000,Outdoor,Hard,1st Round,3,Murray A.,Goffin D.,61,112.0,885,553.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.71,2.25,1.74,2.25,1.67,2.19
19,Indian Wells,BNP Paribas Open,2024-03-06,Masters 1000,Outdoor,Hard,1st Round,3,Daniel T.,Galan D.E.,76,84.0,773,709.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.46,2.9,1.53,2.9,1.46,2.72
19,Indian Wells,BNP Paribas Open,2024-03-07,Masters 1000,Outdoor,Hard,1st Round,3,Vukic A.,Mochizuki S.,69,149.0,801,448.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.91,1.91,2.0,1.89,2.0,1.95,1.9,1.91
19,Indian Wells,BNP Paribas Open,2024-03-07,Masters 1000,Outdoor,Hard,1st Round,3,Machac T.,Wawrinka S.,63,70.0,868,797.0,7.0,6.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.5,2.63,1.55,2.6,1.55,2.63,1.52,2.54
19,Indian Wells,BNP Paribas Open,2024-03-07,Masters 1000,Outdoor,Hard,1st Round,3,Sonego L.,Kecmanovic M.,55,47.0,935,1030.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.31,1.68,2.31,1.8,2.13,1.72
19,Indian Wells,BNP Paribas Open,2024-03-07,Masters 1000,Outdoor,Hard,1st Round,3,Lestienne C.,Kudla D.,100,179.0,606,342.0,3.0,6.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,1.73,2.1,1.87,2.02,1.87,2.1,1.79,2.02
19,Indian Wells,BNP Paribas Open,2024-03-07,Masters 1000,Outdoor,Hard,1st Round,3,Pouille L.,Altmaier D.,273,53.0,202,961.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.17,1.76,2.17,1.84,2.07,1.76
19,Indian Wells,BNP Paribas Open,2024-03-07,Masters 1000,Outdoor,Hard,1st Round,3,Lajovic D.,Ruusuvuori E.,56,46.0,927,1041.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.76,1.5,2.9,1.45,2.74,1.45
19,Indian Wells,BNP Paribas Open,2024-03-07,Masters 1000,Outdoor,Hard,1st Round,3,Safiullin R.,Evans D.,42,45.0,1080,1066.0,6.0,1.0,5.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.67,2.2,1.74,2.2,1.74,2.3,1.68,2.18
19,Indian Wells,BNP Paribas Open,2024-03-07,Masters 1000,Outdoor,Hard,1st Round,3,Monfils G.,Purcell M.,54,71.0,937,796.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.34,3.51,1.34,3.75,1.31,3.46
19,Indian Wells,BNP Paribas Open,2024-03-07,Masters 1000,Outdoor,Hard,1st Round,3,Mensik J.,Hong S.,81,227.0,751,268.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.25,4.38,1.25,4.5,1.22,4.23
19,Indian Wells,BNP Paribas Open,2024-03-07,Masters 1000,Outdoor,Hard,1st Round,3,Coric B.,Ofner S.,35,38.0,1194,1116.0,6.0,2.0,3.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,1.3,3.5,1.36,3.42,1.37,3.5,1.33,3.36
19,Indian Wells,BNP Paribas Open,2024-03-07,Masters 1000,Outdoor,Hard,1st Round,3,Michelsen A.,Munar J.,80,75.0,754,776.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.41,3.1,1.44,3.2,1.39,2.98
19,Indian Wells,BNP Paribas Open,2024-03-07,Masters 1000,Outdoor,Hard,1st Round,3,Seyboth Wild T.,Wolf J.J.,65,94.0,820,640.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.64,2.39,1.65,2.43,1.6,2.35
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,1st Round,3,Shang J.,Thompson J.,139,33.0,465,1246.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.8,1.49,2.8,1.5,2.72,1.46
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,1st Round,3,Fils A.,Borges N.,43,60.0,1078,887.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.77,2.16,1.77,2.16,1.75,2.1
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,1st Round,3,Fognini F.,Zapata Miralles B.,108,144.0,568,457.0,4.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,1.53,2.5,1.56,2.59,1.56,2.63,1.52,2.53
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,1st Round,3,Kypson P.,Quinn E.,151,284.0,443,196.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.68,2.31,1.68,2.31,1.65,2.24
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,1st Round,3,Raonic M.,Nagal S.,224,101.0,275,603.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.39,3.25,1.43,3.25,1.38,3.06
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,1st Round,3,Zhang Zh.,Kovacevic A.,50,92.0,1006,654.0,6.0,7.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,1.62,2.3,1.61,2.46,1.65,2.46,1.62,2.31
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,1st Round,3,Muller A.,Grenier H.,88,146.0,689,455.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.89,2.0,1.89,2.02,1.82,1.98
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,1st Round,3,Tabilo A.,Kotov P.,39,67.0,1116,819.0,4.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,1.62,2.3,1.66,2.34,1.7,2.34,1.64,2.26
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,1st Round,3,Shapovalov D.,Van De Zandschulp B.,131,82.0,485,750.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.68,2.3,1.7,2.3,1.64,2.24
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,1st Round,3,Carballes Baena R.,Cobolli F.,64,62.0,831,880.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.2,1.36,3.1,1.41,3.2,1.41,3.0,1.39
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,1st Round,3,Klein L.,Moreno De Alboran N.,141,166.0,459,387.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.57,2.54,1.59,2.54,1.56,2.41
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,2nd Round,3,De Minaur A.,Daniel T.,10,76.0,3210,773.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.07,9.0,1.09,9.35,1.11,9.35,1.07,8.44
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,2nd Round,3,Sinner J.,Kokkinakis T.,3,99.0,8270,609.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.07,11.05,1.1,11.05,1.07,9.1
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,2nd Round,3,Cerundolo F.,Shevchenko A.,22,51.0,1840,1000.0,6.0,2.0,3.0,1.0,,,,,,,1.0,0.0,Retired,2.1,1.73,2.35,1.66,2.35,1.74,2.2,1.67
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Lestienne C.,31,100.0,1295,606.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.24,4.45,1.26,4.45,1.24,4.08
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,O Connell C.,6,66.0,4950,819.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.19,5.44,1.19,5.55,1.17,5.13
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,2nd Round,3,Rublev A.,Murray A.,5,61.0,5010,885.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.18,5.66,1.2,5.66,1.17,5.02
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Pouille L.,11,273.0,3170,202.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.16,5.92,1.17,5.92,1.15,5.44
19,Indian Wells,BNP Paribas Open,2024-03-08,Masters 1000,Outdoor,Hard,2nd Round,3,Marozsan F.,Jarry N.,58,24.0,914,1575.0,3.0,6.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,2.2,1.67,2.23,1.72,2.23,1.72,2.19,1.68
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Shelton B.,Mensik J.,16,81.0,2145,751.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.5,2.63,1.5,2.77,1.5,2.77,1.48,2.66
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Griekspoor T.,Hanfmann Y.,27,57.0,1445,920.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.45,2.96,1.45,3.15,1.4,2.94
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Lehecka J.,Nakashima B.,32,93.0,1260,645.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.8,2.0,1.87,2.03,1.9,2.03,1.83,1.98
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Alcaraz C.,Arnaldi M.,2,40.0,8805,1091.0,6.0,7.0,6.0,0.0,6.0,1.0,,,,,2.0,1.0,Completed,1.1,7.0,1.14,6.75,1.14,7.03,1.11,6.53
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Bublik A.,Shang J.,20,139.0,1984,465.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.68,2.31,1.68,2.31,1.65,2.24
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Struff J.L.,Coric B.,25,35.0,1531,1194.0,6.0,7.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,2.3,1.62,2.28,1.69,2.33,1.69,2.27,1.64
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Seyboth Wild T.,Khachanov K.,65,15.0,820,2300.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,3.75,1.29,3.97,1.29,3.98,1.32,3.67,1.29
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Tiafoe F.,Lajovic D.,18,56.0,2115,927.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.54,2.64,1.54,2.75,1.5,2.6
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Rune H.,Raonic M.,7,224.0,3720,275.0,,,,,,,,,,,,,Walkover,1.44,2.75,1.42,3.06,1.5,3.06,1.43,2.84
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Norrie C.,Sonego L.,28,55.0,1380,935.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.66,2.35,1.7,2.35,1.63,2.26
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Mannarino A.,Machac T.,21,63.0,1950,868.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.66,1.53,2.75,1.54,2.61,1.49
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Humbert U.,Kypson P.,14,151.0,2415,443.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.19,5.41,1.21,5.43,1.18,4.86
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Nardi L.,Zhang Zh.,123,50.0,513,1006.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.0,1.4,3.14,1.4,3.15,1.45,3.02,1.38
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Fils A.,Davidovich Fokina A.,43,23.0,1078,1595.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.22,1.73,2.24,1.75,2.14,1.7
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Dimitrov G.,Muller A.,13,88.0,2880,689.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.16,5.75,1.18,5.75,1.16,5.21
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Fritz T.,Tabilo A.,12,39.0,3015,1116.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.2,5.04,1.2,5.3,1.18,4.94
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Baez S.,Fognini F.,19,108.0,1985,568.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.38,3.26,1.4,3.5,1.34,3.26
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Musetti L.,Shapovalov D.,26,131.0,1480,485.0,6.0,4.0,2.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.5,1.53,2.64,1.53,2.64,1.56,2.55,1.51
19,Indian Wells,BNP Paribas Open,2024-03-09,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Vukic A.,1,69.0,9675,801.0,6.0,2.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.02,21.0,1.02,26.38,1.02,26.38,1.01,16.81
19,Indian Wells,BNP Paribas Open,2024-03-10,Masters 1000,Outdoor,Hard,2nd Round,3,Korda S.,Safiullin R.,29,42.0,1345,1080.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.67,2.33,1.78,2.45,1.62,2.3
19,Indian Wells,BNP Paribas Open,2024-03-10,Masters 1000,Outdoor,Hard,2nd Round,3,Ruud C.,Klein L.,9,141.0,3405,459.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.23,4.54,1.25,4.54,1.22,4.28
19,Indian Wells,BNP Paribas Open,2024-03-10,Masters 1000,Outdoor,Hard,2nd Round,3,Paul T.,Michelsen A.,17,80.0,2120,754.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.49,2.81,1.5,2.81,1.46,2.73
19,Indian Wells,BNP Paribas Open,2024-03-10,Masters 1000,Outdoor,Hard,2nd Round,3,Monfils G.,Hurkacz H.,54,8.0,937,3405.0,6.0,0.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,2.63,1.5,2.68,1.52,2.68,1.57,2.55,1.51
19,Indian Wells,BNP Paribas Open,2024-03-10,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Carballes Baena R.,4,64.0,7715,831.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.03,15.0,1.03,15.84,1.04,18.0,1.03,12.54
19,Indian Wells,BNP Paribas Open,2024-03-10,Masters 1000,Outdoor,Hard,3rd Round,3,Marozsan F.,Seyboth Wild T.,58,65.0,914,820.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.25,1.72,2.25,1.77,2.16,1.69
19,Indian Wells,BNP Paribas Open,2024-03-10,Masters 1000,Outdoor,Hard,3rd Round,3,Tsitsipas S.,Tiafoe F.,11,18.0,3170,2115.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.43,3.1,1.44,3.3,1.4,2.97
19,Indian Wells,BNP Paribas Open,2024-03-10,Masters 1000,Outdoor,Hard,3rd Round,3,De Minaur A.,Bublik A.,10,20.0,3210,1984.0,7.0,5.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.25,4.46,1.29,4.46,1.25,3.94
19,Indian Wells,BNP Paribas Open,2024-03-10,Masters 1000,Outdoor,Hard,3rd Round,3,Alcaraz C.,Auger-Aliassime F.,2,31.0,8805,1295.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.22,4.96,1.22,5.0,1.2,4.6
19,Indian Wells,BNP Paribas Open,2024-03-10,Masters 1000,Outdoor,Hard,3rd Round,3,Sinner J.,Struff J.L.,3,25.0,8270,1531.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.07,12.24,1.07,12.29,1.05,10.07
19,Indian Wells,BNP Paribas Open,2024-03-10,Masters 1000,Outdoor,Hard,3rd Round,3,Lehecka J.,Rublev A.,32,5.0,1260,5010.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.0,1.25,4.21,1.27,4.21,1.29,3.82,1.27
19,Indian Wells,BNP Paribas Open,2024-03-11,Masters 1000,Outdoor,Hard,3rd Round,3,Zverev A.,Griekspoor T.,6,27.0,4950,1445.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.32,3.77,1.32,3.77,1.3,3.54
19,Indian Wells,BNP Paribas Open,2024-03-11,Masters 1000,Outdoor,Hard,3rd Round,3,Shelton B.,Cerundolo F.,16,22.0,2145,1840.0,7.0,6.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.25,4.0,1.31,3.8,1.31,4.08,1.28,3.72
19,Indian Wells,BNP Paribas Open,2024-03-11,Masters 1000,Outdoor,Hard,3rd Round,3,Rune H.,Musetti L.,7,26.0,3720,1480.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.36,3.46,1.36,3.5,1.34,3.27
19,Indian Wells,BNP Paribas Open,2024-03-11,Masters 1000,Outdoor,Hard,3rd Round,3,Monfils G.,Norrie C.,54,28.0,937,1380.0,6.0,7.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,2.0,1.85,2.05,1.85,2.1,1.78,2.04
