match_id,player,row,returnable,shallow,deep,very_deep,unforced,err_net,err_deep,err_wide,err_wide_deep
20140102-W-Brisbane-QF-Angelique_Kerber-Jelena_Jankovic,Jelena Jankovic,bh,72,12,56,20,4,2,1,1,0
20140102-W-Brisbane-QF-Angelique_Kerber-Jelena_Jankovic,Jelena Jankovic,gs,92,16,72,22,4,2,1,1,0
20140102-W-Brisbane-QF-Angelique_Kerber-Jelena_Jankovic,Jelena Jankovic,sl,4,2,2,1,0,0,0,0,0
20140102-W-Brisbane-QF-Angelique_Kerber-Jelena_Jankovic,Jelena Jankovic,D,45,12,30,8,3,2,0,1,0
20140102-W-Brisbane-QF-Angelique_Kerber-Jelena_Jankovic,Jelena Jankovic,A,51,6,44,15,1,0,1,0,0
20140102-W-Brisbane-QF-Angelique_Kerber-Jelena_Jankovic,Jelena Jankovic,4,35,7,27,11,1,0,1,0,0
20140102-W-Brisbane-QF-Angelique_Kerber-Jelena_Jankovic,Jelena Jankovic,5,34,6,27,6,1,0,0,1,0
20140102-W-Brisbane-QF-Angelique_Kerber-Jelena_Jankovic,Jelena Jankovic,6,27,5,20,6,2,2,0,0,0
20140102-W-Brisbane-QF-Angelique_Kerber-Jelena_Jankovic,Jelena Jankovic,4D,7,3,4,1,0,0,0,0,0
20140102-W-Brisbane-QF-Angelique_Kerber-Jelena_Jankovic,Jelena Jankovic,4A,28,4,23,10,1,0,1,0,0
20140102-W-Brisbane-QF-Angelique_Kerber-Jelena_Jankovic,Jelena Jankovic,5D,16,5,10,2,1,0,0,1,0
20140102-W-Brisbane-QF-Angelique_Kerber-Jelena_Jankovic,Jelena Jankovic,5A,18,1,17,4,0,0,0,0,0
20140102-W-Brisbane-QF-Angelique_Kerber-Jelena_Jankovic,Jelena Jankovic,6D,22,4,16,5,2,2,0,0,0
20140102-W-Brisbane-QF-Angelique_Kerber-Jelena_Jankovic,Jelena Jankovic,6A,5,1,4,1,0,0,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Garbine Muguruza,Total,42,10,33,11,3,2,1,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Garbine Muguruza,v1st,18,6,13,4,0,0,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Garbine Muguruza,v2nd,24,4,20,7,3,2,1,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Garbine Muguruza,fh,24,4,20,8,2,2,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Garbine Muguruza,bh,18,6,13,3,1,0,1,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Garbine Muguruza,gs,41,10,32,10,3,2,1,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Garbine Muguruza,sl,1,0,1,1,0,0,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Garbine Muguruza,D,22,6,16,6,1,1,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Garbine Muguruza,A,20,4,17,5,2,1,1,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Garbine Muguruza,4,6,3,4,2,1,1,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Garbine Muguruza,5,23,4,20,7,1,0,1,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Garbine Muguruza,6,13,3,9,2,1,1,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Garbine Muguruza,4D,4,1,3,1,1,1,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Garbine Muguruza,4A,2,2,1,1,0,0,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Garbine Muguruza,5D,13,2,11,5,0,0,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Garbine Muguruza,5A,10,2,9,2,1,0,1,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Garbine Muguruza,6D,5,3,2,0,0,0,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Garbine Muguruza,6A,8,0,7,2,1,1,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Venus Williams,Total,41,16,31,16,2,1,1,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Venus Williams,v1st,20,7,20,11,0,0,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Venus Williams,v2nd,21,9,11,5,2,1,1,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Venus Williams,fh,21,6,17,10,2,1,1,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Venus Williams,bh,20,10,14,6,0,0,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Venus Williams,gs,41,16,30,15,2,1,1,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Venus Williams,sl,0,0,1,1,0,0,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Venus Williams,D,21,10,16,9,0,0,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Venus Williams,A,20,6,15,7,2,1,1,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Venus Williams,4,10,2,10,6,0,0,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Venus Williams,5,22,11,12,5,2,1,1,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Venus Williams,6,9,3,9,5,0,0,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Venus Williams,4D,7,2,7,5,0,0,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Venus Williams,4A,3,0,3,1,0,0,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Venus Williams,5D,11,6,6,2,0,0,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Venus Williams,5A,11,5,6,3,2,1,1,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Venus Williams,6D,3,2,3,2,0,0,0,0,0
20140102-W-Auckland-QF-Garbine_Muguruza-Venus_Williams,Venus Williams,6A,6,1,6,3,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Maria Sharapova,Total,31,10,21,5,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Maria Sharapova,v1st,14,6,8,2,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Maria Sharapova,v2nd,17,4,13,3,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Maria Sharapova,fh,10,4,6,2,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Maria Sharapova,bh,21,6,15,3,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Maria Sharapova,gs,28,8,20,4,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Maria Sharapova,sl,3,2,1,1,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Maria Sharapova,D,17,7,10,1,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Maria Sharapova,A,14,3,11,4,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Maria Sharapova,4,9,4,5,1,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Maria Sharapova,5,12,3,9,2,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Maria Sharapova,6,10,3,7,2,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Maria Sharapova,4D,4,3,1,0,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Maria Sharapova,4A,5,1,4,1,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Maria Sharapova,5D,7,2,5,0,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Maria Sharapova,5A,5,1,4,2,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Maria Sharapova,6D,6,2,4,1,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Maria Sharapova,6A,4,1,3,1,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Caroline Garcia,Total,25,7,15,2,2,2,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Caroline Garcia,v1st,12,4,8,2,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Caroline Garcia,v2nd,13,3,7,0,2,2,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Caroline Garcia,fh,9,2,7,2,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Caroline Garcia,bh,15,5,8,0,2,2,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Caroline Garcia,gs,23,6,15,2,2,2,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Caroline Garcia,sl,1,1,0,0,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Caroline Garcia,D,15,4,10,1,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Caroline Garcia,A,10,3,5,1,2,2,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Caroline Garcia,4,10,3,6,1,1,1,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Caroline Garcia,5,5,1,3,0,1,1,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Caroline Garcia,6,10,3,6,1,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Caroline Garcia,4D,5,1,4,1,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Caroline Garcia,4A,5,2,2,0,1,1,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Caroline Garcia,5D,3,1,2,0,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Caroline Garcia,5A,2,0,1,0,1,1,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Caroline Garcia,6D,7,2,4,0,0,0,0,0,0
20131230-W-Brisbane-R32-Maria_Sharapova-Caroline_Garcia,Caroline Garcia,6A,3,1,2,1,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Elina Svitolina,Total,39,9,30,12,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Elina Svitolina,v1st,20,6,14,6,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Elina Svitolina,v2nd,19,3,16,6,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Elina Svitolina,fh,22,6,16,7,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Elina Svitolina,bh,17,3,14,5,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Elina Svitolina,gs,37,8,29,12,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Elina Svitolina,sl,2,1,1,0,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Elina Svitolina,D,20,4,16,6,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Elina Svitolina,A,19,5,14,6,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Elina Svitolina,4,16,4,12,2,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Elina Svitolina,5,17,3,14,7,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Elina Svitolina,6,6,2,4,3,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Elina Svitolina,4D,8,2,6,2,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Elina Svitolina,4A,8,2,6,0,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Elina Svitolina,5D,9,1,8,2,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Elina Svitolina,5A,8,2,6,5,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Elina Svitolina,6D,3,1,2,2,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Elina Svitolina,6A,3,1,2,1,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Varvara Lepchenko,Total,38,4,34,11,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Varvara Lepchenko,v1st,22,3,19,3,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Varvara Lepchenko,v2nd,16,1,15,8,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Varvara Lepchenko,fh,24,3,21,7,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Varvara Lepchenko,bh,14,1,13,4,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Varvara Lepchenko,gs,38,4,34,11,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Varvara Lepchenko,D,18,2,16,4,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Varvara Lepchenko,A,20,2,18,7,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Varvara Lepchenko,4,10,0,10,5,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Varvara Lepchenko,5,16,2,14,4,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Varvara Lepchenko,6,12,2,10,2,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Varvara Lepchenko,4D,7,0,7,3,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Varvara Lepchenko,4A,3,0,3,2,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Varvara Lepchenko,5D,8,1,7,1,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Varvara Lepchenko,5A,8,1,7,3,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Varvara Lepchenko,6D,3,1,2,0,0,0,0,0,0
20131229-W-Brisbane-R32-Elina_Svitolina-Varvara_Lepchenko,Varvara Lepchenko,6A,9,1,8,2,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Simona Halep,Total,37,5,31,11,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Simona Halep,v1st,22,5,16,4,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Simona Halep,v2nd,15,0,15,7,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Simona Halep,fh,24,4,19,7,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Simona Halep,bh,13,1,12,4,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Simona Halep,gs,36,5,31,11,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Simona Halep,sl,1,0,0,0,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Simona Halep,D,19,2,16,5,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Simona Halep,A,18,3,15,6,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Simona Halep,4,13,3,9,4,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Simona Halep,5,14,1,13,5,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Simona Halep,6,10,1,9,2,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Simona Halep,4D,7,2,4,2,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Simona Halep,4A,6,1,5,2,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Simona Halep,5D,10,0,10,3,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Simona Halep,5A,4,1,3,2,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Simona Halep,6D,2,0,2,0,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Simona Halep,6A,8,1,7,2,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Elina Svitolina,Total,28,5,20,9,3,1,2,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Elina Svitolina,v1st,15,3,12,5,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Elina Svitolina,v2nd,13,2,8,4,3,1,2,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Elina Svitolina,fh,10,2,5,3,3,1,2,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Elina Svitolina,bh,18,3,15,6,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Elina Svitolina,gs,28,5,20,9,3,1,2,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Elina Svitolina,sl,0,0,0,0,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Elina Svitolina,D,13,0,10,5,3,1,2,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Elina Svitolina,A,15,5,10,4,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Elina Svitolina,4,11,2,6,3,3,1,2,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Elina Svitolina,5,11,1,10,4,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Elina Svitolina,6,6,2,4,2,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Elina Svitolina,4D,6,0,3,2,3,1,2,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Elina Svitolina,4A,5,2,3,1,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Elina Svitolina,5D,5,0,5,2,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Elina Svitolina,5A,6,1,5,2,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Elina Svitolina,6D,2,0,2,1,0,0,0,0,0
20131031-W-Sofia-RR-Simona_Halep-Elina_Svitolina,Elina Svitolina,6A,4,2,2,1,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Caroline Wozniacki,Total,48,5,43,30,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Caroline Wozniacki,v1st,35,2,33,23,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Caroline Wozniacki,v2nd,13,3,10,7,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Caroline Wozniacki,fh,24,0,24,18,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Caroline Wozniacki,bh,24,5,19,12,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Caroline Wozniacki,gs,47,4,43,30,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Caroline Wozniacki,sl,1,1,0,0,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Caroline Wozniacki,D,23,2,21,16,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Caroline Wozniacki,A,25,3,22,14,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Caroline Wozniacki,4,25,2,23,16,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Caroline Wozniacki,5,11,1,10,5,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Caroline Wozniacki,6,12,2,10,9,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Caroline Wozniacki,4D,10,0,10,9,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Caroline Wozniacki,4A,15,2,13,7,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Caroline Wozniacki,5D,8,0,8,4,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Caroline Wozniacki,5A,3,1,2,1,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Caroline Wozniacki,6D,5,2,3,3,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Caroline Wozniacki,6A,7,0,7,6,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Annika Beck,Total,39,6,33,26,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Annika Beck,v1st,25,4,21,17,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Annika Beck,v2nd,14,2,12,9,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Annika Beck,fh,30,5,25,20,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Annika Beck,bh,9,1,8,6,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Annika Beck,gs,39,6,33,26,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Annika Beck,sl,0,0,0,0,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Annika Beck,D,18,4,14,12,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Annika Beck,A,21,2,19,14,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Annika Beck,4,10,1,9,6,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Annika Beck,5,16,4,12,11,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Annika Beck,6,13,1,12,9,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Annika Beck,4D,7,1,6,5,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Annika Beck,4A,3,0,3,1,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Annika Beck,5D,10,3,7,6,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Annika Beck,5A,6,1,5,5,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Annika Beck,6D,1,0,1,1,0,0,0,0,0
20131020-W-Luxembourg-F-Caroline_Wozniacki-Annika_Beck,Annika Beck,6A,12,1,11,8,0,0,0,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Sabine Lisicki,Total,42,2,40,30,1,0,1,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Sabine Lisicki,v1st,29,2,27,23,1,0,1,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Sabine Lisicki,v2nd,13,0,13,7,0,0,0,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Sabine Lisicki,fh,25,0,25,18,0,0,0,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Sabine Lisicki,bh,16,1,15,12,1,0,1,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Sabine Lisicki,gs,40,1,39,29,1,0,1,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Sabine Lisicki,sl,1,0,1,1,0,0,0,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Sabine Lisicki,D,23,1,22,17,1,0,1,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Sabine Lisicki,A,19,1,18,13,0,0,0,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Sabine Lisicki,4,11,1,10,9,0,0,0,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Sabine Lisicki,5,18,0,18,10,1,0,1,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Sabine Lisicki,6,13,1,12,11,0,0,0,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Sabine Lisicki,4D,7,0,7,6,0,0,0,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Sabine Lisicki,4A,4,1,3,3,0,0,0,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Sabine Lisicki,5D,9,0,9,5,1,0,1,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Sabine Lisicki,5A,9,0,9,5,0,0,0,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Sabine Lisicki,6D,7,1,6,6,0,0,0,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Sabine Lisicki,6A,6,0,6,5,0,0,0,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Caroline Wozniacki,Total,32,3,28,19,0,0,0,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Caroline Wozniacki,v1st,21,2,18,10,0,0,0,0,0
20131019-W-Luxembourg-SF-Sabine_Lisicki-Caroline_Wozniacki,Caroline Wozniacki,v2nd,11,1,10,9,0,0,0,0,0
